year,month,day_endofweek,countyfips,initclaims_count_regular,initclaims_rate_regular
2020,9,12,13061,21.3,2.42
2020,9,12,13063,1988,1.44
2020,9,12,13065,11.2,0.423
2020,9,12,13067,3326,0.782
2020,9,12,13069,149,0.791
2020,9,12,13071,139,0.65
2020,9,12,13073,378,0.503
2020,9,12,13075,97.3,1.22
2020,9,12,13077,655,0.878
2020,9,12,13079,35.3,0.63
2020,9,12,13081,102,1.08
2020,9,12,13083,26.9,0.328
2020,9,12,13085,83.7,0.68
2020,9,12,13087,118,1.02
2020,9,12,13089,3970,0.994
2020,9,12,13091,49.1,0.694
2020,9,12,13093,53.3,1.05
2020,9,12,13095,510,1.33
2020,9,12,13097,753,1.03
2020,9,12,13099,29.5,0.674
2020,9,12,13101,5.38,0.282
2020,9,12,13103,183,0.592
2020,9,12,13105,66.7,0.871
2020,9,12,13107,99,1.19
2020,9,12,13109,37,0.76
2020,9,12,13111,40.2,0.35
2020,9,12,13113,436,0.752
2020,9,12,13115,443,1
2020,9,12,13117,546,0.447
2020,9,12,13119,95.9,0.965
2020,9,12,13121,6366,1.14
2020,9,12,13123,79.1,0.667
2020,9,12,13125,4.68,0.368
2020,9,12,13127,397,1.01
2020,9,12,13129,248,0.887
2020,9,12,13131,55,0.526
2020,9,12,13133,60.8,0.868
2020,9,12,13135,3956,0.808
2020,9,12,13137,107,0.561
2020,9,12,13139,679,0.665
2020,9,12,13141,25.3,1.03
2020,9,12,13143,114,0.911
2020,9,12,13145,113,0.677
2020,9,12,13147,71.8,0.635
2020,9,12,13149,40.2,0.767
2020,9,12,13151,1231,1.07
2020,9,12,13153,501,0.712
2020,9,12,13155,25.7,0.773
2020,9,12,13157,254,0.694
2020,9,12,13159,42.6,0.614
2020,9,12,13161,31.6,0.522
2020,9,12,13163,73.5,1.12
2020,9,12,13165,28.8,0.915
2020,9,12,13167,32,0.794
2020,9,12,13169,87.7,0.641
2020,9,12,13171,67.1,0.816
2020,9,12,13173,25.7,0.687
2020,9,12,13175,182,0.951
2020,9,12,13177,172,1.17
2020,9,12,13179,222,0.85
2020,9,12,13181,20.8,0.586
2020,9,12,13183,38.6,0.474
2020,9,12,13185,571,1.12
2020,9,12,13187,91.7,0.548
2020,9,12,13189,91.7,1.04
2020,9,12,13191,37.7,0.611
2020,9,12,13193,50.5,1.08
2020,9,12,13195,104,0.784
2020,9,12,13197,24.3,0.736
2020,9,12,13199,117,1.31
2020,9,12,13201,18.2,0.664
2020,9,12,13205,61.5,0.729
2020,9,12,13207,70.2,0.54
2020,9,12,13209,42.1,1.11
2020,9,12,13211,62,0.671
2020,9,12,13213,236,1.52
2020,9,12,13215,1023,1.32
2020,9,12,13217,496,0.951
2020,9,12,13219,81.6,0.418
2020,9,12,13221,30.6,0.442
2020,9,12,13223,520,0.605
2020,9,12,13225,135,1.14
2020,9,12,13227,86.8,0.568
2020,9,12,13229,44.4,0.511
2020,9,12,13231,64.8,0.728
2020,9,12,13233,228,1.24
2020,9,12,13235,24.8,0.612
2020,9,12,13237,70.4,0.86
2020,9,12,13239,3.74,0.468
2020,9,12,13241,36.5,0.51
2020,9,12,13243,32,1.27
2020,9,12,13245,962,1.13
2020,9,12,13247,440,0.983
2020,9,12,13249,8.42,0.383
2020,9,12,13251,80.9,1.59
2020,9,12,13253,26.2,0.863
2020,9,12,13255,294,1.02
2020,9,12,13257,85.1,0.797
2020,9,12,13259,14,0.586
2020,9,12,13261,123,0.972
2020,9,12,13263,19.6,0.697
2020,9,12,13265,5.38,0.949
2020,9,12,13267,43.3,0.453
2020,9,12,13269,32,1.04
2020,9,12,13271,39.5,0.963
2020,9,12,13273,34.4,0.98
2020,9,12,13275,178,1.08
2020,9,12,13277,194,0.982
2020,9,12,13279,101,0.865
2020,9,12,13281,30.9,0.793
2020,9,12,13283,18,0.682
2020,9,12,13285,334,0.895
2020,9,12,13287,30.6,0.976
2020,9,12,13289,21.8,0.756
2020,9,12,13291,70.6,0.688
2020,9,12,13293,161,1.43
2020,9,12,13295,154,0.491
2020,9,12,13297,365,0.794
2020,9,12,13299,135,0.868
2020,9,12,13301,24.1,0.854
2020,9,12,13303,58.7,0.837
2020,9,12,13305,113,0.987
2020,9,12,13307,6.78,0.674
2020,9,12,13309,14.7,0.915
2020,9,12,13311,75.3,0.463
2020,9,12,13313,657,1.51
2020,9,12,13315,19.6,0.729
2020,9,12,13317,32.5,0.851
2020,9,12,13319,27.1,0.685
2020,9,12,13321,48.4,0.544
2020,9,12,15001,727,0.797
2020,9,12,15003,5373,1.19
2020,9,12,15007,319,0.873
2020,9,12,15009,771,0.889
2020,9,12,16001,387,0.152
2020,9,12,16005,55,0.129
2020,9,12,16009,9,0.219
2020,9,12,16011,26,0.109
2020,9,12,16013,29,0.235
2020,9,12,16017,26,0.13
2020,9,12,16019,55,0.0964
2020,9,12,16021,5,0.093
2020,9,12,16023,7,0.501
2020,9,12,16027,84,0.0805
2020,9,12,16029,8,0.193
2020,9,12,16031,14,0.115
2020,9,12,16039,8,0.0693
2020,9,12,16049,11,0.168
2020,9,12,16051,7,0.0499
2020,9,12,16053,10,0.082
2020,9,12,16055,105,0.131
2020,9,12,16057,15,0.073
2020,9,12,16065,11,0.0501
2020,9,12,16067,8,0.0699
2020,9,12,16069,18,0.0855
2020,9,12,16075,6,0.0514
2020,9,12,16079,14,0.272
2020,9,12,16081,6,0.0906
2020,9,12,16083,55,0.133
2020,9,12,16085,10,0.18
2020,9,12,16087,6,0.13
2020,9,12,17001,84,0.26
2020,9,12,17003,11,0.539
2020,9,12,17005,23.2,0.297
2020,9,12,17007,95.7,0.363
2020,9,12,17009,8.97,0.3
2020,9,12,17011,50.8,0.292
2020,9,12,17013,8.28,0.354
2020,9,12,17015,23.9,0.327
2020,9,12,17017,16.6,0.27
2020,9,12,17019,297,0.272
2020,9,12,17021,49.7,0.34
2020,9,12,17023,23.2,0.302
2020,9,12,17025,26,0.4
2020,9,12,17027,50.6,0.246
2020,9,12,17029,80.8,0.339
2020,9,12,17031,11813,0.455
2020,9,12,17033,34.3,0.393
2020,9,12,17035,18.4,0.301
2020,9,12,17037,168,0.304
2020,9,12,17039,23.7,0.316
2020,9,12,17041,23.2,0.226
2020,9,12,17043,1275,0.251
2020,9,12,17045,24.6,0.273
2020,9,12,17047,13.1,0.483
2020,9,12,17049,49,0.253
2020,9,12,17051,34.1,0.343
2020,9,12,17053,17.9,0.277
2020,9,12,17055,58.7,0.357
2020,9,12,17057,51.3,0.336
2020,9,12,17059,10.4,0.439
2020,9,12,17061,17.9,0.297
2020,9,12,17063,89.5,0.352
2020,9,12,17065,8.28,0.186
2020,9,12,17067,14.7,0.174
2020,9,12,17069,3.45,0.262
2020,9,12,17071,4.37,0.12
2020,9,12,17073,88.4,0.35
2020,9,12,17075,35,0.242
2020,9,12,17077,91.1,0.324
2020,9,12,17079,12,0.256
2020,9,12,17081,69.5,0.396
2020,9,12,17083,32.7,0.296
2020,9,12,17085,21.9,0.201
2020,9,12,17087,17.9,0.432
2020,9,12,17089,716,0.261
2020,9,12,17091,210,0.374
2020,9,12,17093,182,0.265
2020,9,12,17095,97.6,0.446
2020,9,12,17097,983,0.26
2020,9,12,17099,199,0.363
2020,9,12,17101,18.6,0.315
2020,9,12,17103,46.7,0.264
2020,9,12,17105,46,0.276
2020,9,12,17107,34.7,0.273
2020,9,12,17109,33.4,0.248
2020,9,12,17111,487,0.294
2020,9,12,17113,232,0.262
2020,9,12,17115,223,0.456
2020,9,12,17117,74.5,0.322
2020,9,12,17119,466,0.345
2020,9,12,17121,85.4,0.483
2020,9,12,17123,18.4,0.343
2020,9,12,17125,16.8,0.265
2020,9,12,17127,9.66,0.171
2020,9,12,17129,18.6,0.285
2020,9,12,17131,26,0.318
2020,9,12,17133,37.3,0.197
2020,9,12,17135,44.4,0.376
2020,9,12,17137,42.3,0.255
2020,9,12,17139,17.3,0.226
2020,9,12,17141,82.4,0.327
2020,9,12,17143,397,0.465
2020,9,12,17145,36.8,0.439
2020,9,12,17147,15.4,0.179
2020,9,12,17149,16.3,0.231
2020,9,12,17151,2.99,0.177
2020,9,12,17153,9.89,0.496
2020,9,12,17155,9.66,0.315
2020,9,12,17157,37.3,0.259
2020,9,12,17159,24.8,0.342
2020,9,12,17161,333,0.462
2020,9,12,17163,498,0.391
2020,9,12,17165,44.4,0.458
2020,9,12,17167,370,0.364
2020,9,12,17169,7.36,0.225
2020,9,12,17171,6.44,0.255
2020,9,12,17173,25.8,0.241
2020,9,12,17175,8.51,0.333
2020,9,12,17177,86.5,0.396
2020,9,12,17179,202,0.315
2020,9,12,17181,21.2,0.282
2020,9,12,17183,147,0.441
2020,9,12,17185,11.5,0.196
2020,9,12,17187,17.3,0.202
2020,9,12,17189,26.5,0.258
2020,9,12,17191,24.4,0.347
2020,9,12,17193,21.4,0.321
2020,9,12,17195,84.9,0.294
2020,9,12,17197,1200,0.336
2020,9,12,17199,106,0.33
2020,9,12,17201,673,0.48
2020,9,12,17203,41.6,0.221
2020,9,12,18001,27,0.156
2020,9,12,18003,813,0.435
2020,9,12,18005,104,0.231
2020,9,12,18009,12,0.24
2020,9,12,18011,70,0.192
2020,9,12,18013,12,0.155
2020,9,12,18015,29,0.282
2020,9,12,18017,93,0.517
2020,9,12,18019,156,0.252
2020,9,12,18021,39,0.322
2020,9,12,18023,46,0.267
2020,9,12,18025,14,0.287
2020,9,12,18027,34,0.203
2020,9,12,18029,41,0.158
2020,9,12,18031,29,0.193
2020,9,12,18033,57,0.25
2020,9,12,18035,229,0.425
2020,9,12,18037,41,0.177
2020,9,12,18039,339,0.3
2020,9,12,18041,26,0.296
2020,9,12,18043,90,0.215
2020,9,12,18045,21,0.261
2020,9,12,18047,21,0.183
2020,9,12,18049,42,0.424
2020,9,12,18051,48,0.246
2020,9,12,18053,132,0.415
2020,9,12,18055,46,0.335
2020,9,12,18057,361,0.195
2020,9,12,18059,82,0.203
2020,9,12,18061,29,0.142
2020,9,12,18063,153,0.169
2020,9,12,18065,58,0.262
2020,9,12,18067,484,1.31
2020,9,12,18069,41,0.224
2020,9,12,18071,41,0.179
2020,9,12,18073,48,0.292
2020,9,12,18075,17,0.179
2020,9,12,18077,40,0.265
2020,9,12,18079,33,0.243
2020,9,12,18081,153,0.184
2020,9,12,18083,43,0.231
2020,9,12,18085,125,0.295
2020,9,12,18087,60,0.299
2020,9,12,18089,2795,1.2
2020,9,12,18091,279,0.581
2020,9,12,18093,48,0.226
2020,9,12,18095,244,0.41
2020,9,12,18097,2899,0.588
2020,9,12,18099,53,0.228
2020,9,12,18101,10,0.186
2020,9,12,18103,78,0.503
2020,9,12,18105,358,0.509
2020,9,12,18107,38,0.202
2020,9,12,18109,96,0.263
2020,9,12,18111,12,0.171
2020,9,12,18113,108,0.455
2020,9,12,18117,24,0.277
2020,9,12,18119,36,0.382
2020,9,12,18121,11,0.155
2020,9,12,18123,21,0.226
2020,9,12,18125,20,0.325
2020,9,12,18127,241,0.275
2020,9,12,18129,28,0.205
2020,9,12,18131,47,0.715
2020,9,12,18133,45,0.267
2020,9,12,18135,40,0.353
2020,9,12,18137,21,0.147
2020,9,12,18139,22,0.244
2020,9,12,18141,624,0.457
2020,9,12,18143,35,0.33
2020,9,12,18145,45,0.193
2020,9,12,18147,22,0.203
2020,9,12,18149,43,0.432
2020,9,12,18151,56,0.269
2020,9,12,18153,21,0.249
2020,9,12,18157,455,0.459
2020,9,12,18159,27,0.289
2020,9,12,18163,293,0.309
2020,9,12,18165,12,0.17
2020,9,12,18167,178,0.367
2020,9,12,18169,42,0.278
2020,9,12,18173,64,0.193
2020,9,12,18175,32,0.232
2020,9,12,18177,113,0.366
2020,9,12,18179,23,0.158
2020,9,12,18181,33,0.243
2020,9,12,18183,32,0.179
2020,9,12,19001,9,0.21
2020,9,12,19003,0,0
2020,9,12,19005,12,0.16
2020,9,12,19007,22,0.364
2020,9,12,19009,4,0.126
2020,9,12,19011,35,0.255
2020,9,12,19013,196,0.279
2020,9,12,19015,23,0.152
2020,9,12,19017,39,0.277
2020,9,12,19019,43,0.375
2020,9,12,19021,12,0.101
2020,9,12,19023,13,0.162
2020,9,12,19025,5,0.116
2020,9,12,19027,20,0.18
2020,9,12,19029,10,0.143
2020,9,12,19031,32,0.291
2020,9,12,19033,69,0.288
2020,9,12,19035,7,0.112
2020,9,12,19037,20,0.303
2020,9,12,19039,17,0.344
2020,9,12,19041,27,0.313
2020,9,12,19043,52,0.505
2020,9,12,19045,62,0.268
2020,9,12,19047,13,0.157
2020,9,12,19049,63,0.125
2020,9,12,19051,8,0.188
2020,9,12,19053,5,0.112
2020,9,12,19055,32,0.299
2020,9,12,19057,66,0.337
2020,9,12,19059,44,0.43
2020,9,12,19061,148,0.26
2020,9,12,19063,20,0.375
2020,9,12,19065,27,0.251
2020,9,12,19067,21,0.234
2020,9,12,19069,7,0.121
2020,9,12,19071,3,0.0804
2020,9,12,19073,5,0.0909
2020,9,12,19075,15,0.226
2020,9,12,19077,15,0.263
2020,9,12,19079,11,0.157
2020,9,12,19081,17,0.284
2020,9,12,19083,15,0.183
2020,9,12,19085,8,0.107
2020,9,12,19087,20,0.201
2020,9,12,19089,11,0.209
2020,9,12,19091,7,0.135
2020,9,12,19093,7,0.167
2020,9,12,19095,21,0.197
2020,9,12,19097,19,0.17
2020,9,12,19099,57,0.284
2020,9,12,19101,18,0.176
2020,9,12,19103,270,0.308
2020,9,12,19105,63,0.579
2020,9,12,19107,12,0.226
2020,9,12,19109,6,0.0703
2020,9,12,19111,33,0.202
2020,9,12,19113,413,0.332
2020,9,12,19115,23,0.375
2020,9,12,19117,10,0.213
2020,9,12,19119,4,0.0558
2020,9,12,19121,35,0.401
2020,9,12,19123,35,0.291
2020,9,12,19125,64,0.344
2020,9,12,19127,90,0.494
2020,9,12,19129,6,0.0799
2020,9,12,19131,10,0.144
2020,9,12,19133,5,0.111
2020,9,12,19135,13,0.319
2020,9,12,19137,19,0.374
2020,9,12,19139,95,0.428
2020,9,12,19141,18,0.215
2020,9,12,19143,8,0.224
2020,9,12,19145,7,0.108
2020,9,12,19147,8,0.165
2020,9,12,19149,18,0.12
2020,9,12,19151,5,0.109
2020,9,12,19153,717,0.262
2020,9,12,19155,42,0.0852
2020,9,12,19157,17,0.161
2020,9,12,19159,2,0.0796
2020,9,12,19161,5,0.0932
2020,9,12,19163,210,0.232
2020,9,12,19165,23,0.338
2020,9,12,19167,17,0.0797
2020,9,12,19169,86,0.145
2020,9,12,19171,37,0.385
2020,9,12,19173,3,0.0924
2020,9,12,19175,19,0.298
2020,9,12,19177,9,0.242
2020,9,12,19179,44,0.244
2020,9,12,19181,81,0.281
2020,9,12,19183,39,0.319
2020,9,12,19185,7,0.246
2020,9,12,19187,52,0.263
2020,9,12,19189,12,0.231
2020,9,12,19191,47,0.388
2020,9,12,19193,113,0.2
2020,9,12,19195,10,0.234
2020,9,12,19197,12,0.17
2020,9,12,21001,28.6,0.401
2020,9,12,21003,26.1,0.288
2020,9,12,21005,72.1,0.597
2020,9,12,21007,12.6,0.357
2020,9,12,21009,70.7,0.375
2020,9,12,21011,16,0.346
2020,9,12,21013,29.8,0.352
2020,9,12,21015,245,0.343
2020,9,12,21017,25.8,0.263
2020,9,12,21019,57.3,0.32
2020,9,12,21021,74.7,0.594
2020,9,12,21023,10.3,0.268
2020,9,12,21025,17.7,0.508
2020,9,12,21027,27.5,0.346
2020,9,12,21029,131,0.304
2020,9,12,21031,14.3,0.279
2020,9,12,21033,16.6,0.303
2020,9,12,21035,51.8,0.276
2020,9,12,21037,81,0.159
2020,9,12,21039,3.44,0.154
2020,9,12,21041,16.9,0.317
2020,9,12,21043,36.6,0.375
2020,9,12,21045,28.6,0.427
2020,9,12,21047,110,0.438
2020,9,12,21049,50.7,0.294
2020,9,12,21051,28.9,0.556
2020,9,12,21053,12,0.3
2020,9,12,21055,10.6,0.278
2020,9,12,21057,61.8,1.94
2020,9,12,21059,144,0.303
2020,9,12,21061,16,0.331
2020,9,12,21063,6.87,0.337
2020,9,12,21065,22.6,0.42
2020,9,12,21067,1900,1.08
2020,9,12,21069,13.7,0.222
2020,9,12,21071,41.5,0.376
2020,9,12,21073,71.9,0.284
2020,9,12,21075,14,0.682
2020,9,12,21077,10.3,0.251
2020,9,12,21079,29.8,0.386
2020,9,12,21081,38.1,0.323
2020,9,12,21083,48.1,0.303
2020,9,12,21085,44.1,0.4
2020,9,12,21087,19.2,0.374
2020,9,12,21089,39.2,0.292
2020,9,12,21091,8.87,0.222
2020,9,12,21093,239,0.484
2020,9,12,21095,37.2,0.554
2020,9,12,21097,24.9,0.282
2020,9,12,21099,24,0.302
2020,9,12,21101,48.7,0.22
2020,9,12,21103,24.9,0.301
2020,9,12,21105,2.86,0.161
2020,9,12,21107,79,0.426
2020,9,12,21109,26.6,0.644
2020,9,12,21111,1727,0.429
2020,9,12,21113,73.6,0.276
2020,9,12,21115,24.3,0.359
2020,9,12,21117,282,0.32
2020,9,12,21119,17.5,0.388
2020,9,12,21121,115,1.15
2020,9,12,21123,24.3,0.405
2020,9,12,21125,101,0.408
2020,9,12,21127,48.7,0.936
2020,9,12,21129,9.73,0.472
2020,9,12,21131,16.6,0.614
2020,9,12,21133,26.3,0.416
2020,9,12,21135,13.7,0.295
2020,9,12,21137,62.4,0.668
2020,9,12,21139,13.5,0.367
2020,9,12,21141,26.9,0.213
2020,9,12,21143,13.2,0.422
2020,9,12,21145,110,0.376
2020,9,12,21147,23.2,0.493
2020,9,12,21149,8.59,0.203
2020,9,12,21151,465,0.978
2020,9,12,21153,18.6,0.593
2020,9,12,21155,29.5,0.303
2020,9,12,21157,166,1.1
2020,9,12,21159,10.6,0.382
2020,9,12,21161,53,0.742
2020,9,12,21163,50.1,0.406
2020,9,12,21165,8.59,0.369
2020,9,12,21167,40.7,0.404
2020,9,12,21169,13.5,0.328
2020,9,12,21171,75.9,1.61
2020,9,12,21173,49,0.418
2020,9,12,21175,20.3,0.443
2020,9,12,21177,42.1,0.399
2020,9,12,21179,82.2,0.353
2020,9,12,21181,9.45,0.287
2020,9,12,21183,40.4,0.411
2020,9,12,21185,60.7,0.181
2020,9,12,21187,14.3,0.279
2020,9,12,21189,5.15,0.454
2020,9,12,21191,12.9,0.183
2020,9,12,21193,30.9,0.373
2020,9,12,21195,76.4,0.383
2020,9,12,21197,17.5,0.346
2020,9,12,21199,88.7,0.332
2020,9,12,21201,1.43,0.175
2020,9,12,21203,21.8,0.324
2020,9,12,21205,29.2,0.279
2020,9,12,21207,26.9,0.43
2020,9,12,21209,102,0.348
2020,9,12,21211,55.5,0.216
2020,9,12,21213,28.9,0.323
2020,9,12,21215,28.1,0.273
2020,9,12,21217,36.4,0.285
2020,9,12,21219,8.3,0.152
2020,9,12,21221,23.5,0.39
2020,9,12,21223,10,0.257
2020,9,12,21225,19.5,0.317
2020,9,12,21227,255,0.39
2020,9,12,21229,19.8,0.315
2020,9,12,21231,23.5,0.314
2020,9,12,21233,11.7,0.203
2020,9,12,21235,53,0.386
2020,9,12,21237,8.02,0.407
2020,9,12,21239,28.9,0.193
2020,9,12,24001,119,0.366
2020,9,12,24003,887,0.279
2020,9,12,24005,2045,0.447
2020,9,12,24009,131,0.259
2020,9,12,24011,74,0.405
2020,9,12,24013,179,0.186
2020,9,12,24015,131,0.245
2020,9,12,24017,266,0.302
2020,9,12,24019,87,0.555
2020,9,12,24021,340,0.25
2020,9,12,24023,45,0.285
2020,9,12,24025,353,0.248
2020,9,12,24027,431,0.228
2020,9,12,24029,20,0.196
2020,9,12,24031,1254,0.222
2020,9,12,24033,2181,0.424
2020,9,12,24035,64,0.228
2020,9,12,24037,141,0.246
2020,9,12,24039,49,0.53
2020,9,12,24041,42,0.217
2020,9,12,24043,259,0.344
2020,9,12,24045,244,0.472
2020,9,12,24047,111,0.43
2020,9,12,24510,1744,0.6
2020,9,12,29001,22,0.213
2020,9,12,29003,25,0.256
2020,9,12,29005,3,0.111
2020,9,12,29007,17,0.159
2020,9,12,29009,34,0.218
2020,9,12,29011,5,0.0961
2020,9,12,29013,20,0.253
2020,9,12,29015,19,0.264
2020,9,12,29017,25,0.456
2020,9,12,29019,200,0.203
2020,9,12,29021,163,0.365
2020,9,12,29023,65,0.361
2020,9,12,29025,8,0.183
2020,9,12,29027,39,0.182
2020,9,12,29029,50,0.265
2020,9,12,29031,97,0.237
2020,9,12,29033,8,0.166
2020,9,12,29035,10,0.393
2020,9,12,29037,102,0.186
2020,9,12,29039,9,0.156
2020,9,12,29041,6,0.161
2020,9,12,29043,87,0.193
2020,9,12,29045,5,0.156
2020,9,12,29047,262,0.192
2020,9,12,29049,16,0.149
2020,9,12,29051,94,0.241
2020,9,12,29053,19,0.254
2020,9,12,29055,36,0.328
2020,9,12,29057,4,0.113
2020,9,12,29059,18,0.254
2020,9,12,29061,4,0.0975
2020,9,12,29063,9,0.186
2020,9,12,29065,8,0.128
2020,9,12,29067,13,0.255
2020,9,12,29069,57,0.491
2020,9,12,29071,126,0.237
2020,9,12,29073,23,0.297
2020,9,12,29075,2,0.0567
2020,9,12,29077,348,0.23
2020,9,12,29079,11,0.25
2020,9,12,29081,6,0.157
2020,9,12,29083,15,0.154
2020,9,12,29085,5,0.13
2020,9,12,29087,5,0.193
2020,9,12,29089,6,0.122
2020,9,12,29091,66,0.399
2020,9,12,29093,11,0.311
2020,9,12,29095,1005,0.276
2020,9,12,29097,129,0.225
2020,9,12,29099,317,0.268
2020,9,12,29101,58,0.251
2020,9,12,29103,0,0
2020,9,12,29105,43,0.247
2020,9,12,29107,48,0.285
2020,9,12,29109,46,0.255
2020,9,12,29111,2,0.04
2020,9,12,29113,68,0.239
2020,9,12,29115,24,0.468
2020,9,12,29117,17,0.231
2020,9,12,29119,26,0.243
2020,9,12,29121,14,0.186
2020,9,12,29123,25,0.456
2020,9,12,29125,6,0.154
2020,9,12,29127,32,0.22
2020,9,12,29129,1,0.0537
2020,9,12,29131,28,0.227
2020,9,12,29133,17,0.294
2020,9,12,29135,18,0.246
2020,9,12,29137,5,0.129
2020,9,12,29139,11,0.192
2020,9,12,29141,19,0.234
2020,9,12,29143,27,0.328
2020,9,12,29145,62,0.226
2020,9,12,29147,17,0.158
2020,9,12,29149,10,0.251
2020,9,12,29151,9,0.127
2020,9,12,29153,10,0.293
2020,9,12,29155,36,0.566
2020,9,12,29157,21,0.209
2020,9,12,29159,62,0.296
2020,9,12,29161,46,0.232
2020,9,12,29163,14,0.187
2020,9,12,29165,70,0.119
2020,9,12,29167,19,0.13
2020,9,12,29169,52,0.354
2020,9,12,29171,2,0.0873
2020,9,12,29173,7,0.124
2020,9,12,29175,22,0.212
2020,9,12,29177,24,0.218
2020,9,12,29179,8,0.263
2020,9,12,29181,12,0.238
2020,9,12,29183,379,0.167
2020,9,12,29185,7,0.187
2020,9,12,29186,18,0.196
2020,9,12,29187,106,0.398
2020,9,12,29189,1382,0.259
2020,9,12,29195,18,0.17
2020,9,12,29197,3,0.154
2020,9,12,29199,4,0.168
2020,9,12,29201,66,0.33
2020,9,12,29203,7,0.217
2020,9,12,29205,4,0.131
2020,9,12,29207,32,0.244
2020,9,12,29209,33,0.238
2020,9,12,29211,1,0.0373
2020,9,12,29213,120,0.442
2020,9,12,29215,24,0.266
2020,9,12,29217,16,0.169
2020,9,12,29219,40,0.223
2020,9,12,29221,44,0.43
2020,9,12,29223,19,0.358
2020,9,12,29225,34,0.196
2020,9,12,29227,1,0.0855
2020,9,12,29229,25,0.334
2020,9,12,29510,653,0.427
2020,9,12,31001,32,0.191
2020,9,12,31003,5,0.141
2020,9,12,31005,0,0
2020,9,12,31009,0,0
2020,9,12,31013,7,0.129
2020,9,12,31019,46,0.166
2020,9,12,31021,13,0.373
2020,9,12,31023,19,0.414
2020,9,12,31025,29,0.214
2020,9,12,31031,5,0.148
2020,9,12,31033,22,0.498
2020,9,12,31037,4,0.0717
2020,9,12,31039,8,0.17
2020,9,12,31041,10,0.156
2020,9,12,31043,19,0.176
2020,9,12,31045,4,0.0804
2020,9,12,31047,10,0.0766
2020,9,12,31049,0,0
2020,9,12,31053,50,0.256
2020,9,12,31055,1014,0.338
2020,9,12,31057,0,0
2020,9,12,31061,0,0
2020,9,12,31063,0,0
2020,9,12,31065,7,0.271
2020,9,12,31067,22,0.2
2020,9,12,31075,0,0
2020,9,12,31077,0,0
2020,9,12,31079,75,0.235
2020,9,12,31081,7,0.147
2020,9,12,31085,0,0
2020,9,12,31089,0,0
2020,9,12,31091,0,0
2020,9,12,31095,8,0.193
2020,9,12,31099,6,0.158
2020,9,12,31101,13,0.283
2020,9,12,31105,5,0.246
2020,9,12,31107,8,0.173
2020,9,12,31109,449,0.253
2020,9,12,31111,31,0.169
2020,9,12,31115,0,0
2020,9,12,31117,0,0
2020,9,12,31119,34,0.172
2020,9,12,31121,5,0.125
2020,9,12,31127,4,0.111
2020,9,12,31131,94,1.12
2020,9,12,31135,0,0
2020,9,12,31139,6,0.147
2020,9,12,31141,31,0.175
2020,9,12,31145,12,0.205
2020,9,12,31147,9,0.212
2020,9,12,31149,0,0
2020,9,12,31151,6,0.0814
2020,9,12,31153,219,0.227
2020,9,12,31155,30,0.269
2020,9,12,31157,38,0.208
2020,9,12,31159,16,0.179
2020,9,12,31163,0,0
2020,9,12,31165,0,0
2020,9,12,31167,4,0.114
2020,9,12,31171,0,0
2020,9,12,31173,6,0.196
2020,9,12,31175,0,0
2020,9,12,31177,26,0.231
2020,9,12,31179,5,0.087
2020,9,12,31183,0,0
2020,9,12,31185,8,0.11
2020,9,12,32001,23,0.208
2020,9,12,32003,6739,0.596
2020,9,12,32005,64,0.276
2020,9,12,32007,51,0.186
2020,9,12,32009,1,0.23
2020,9,12,32011,2,0.183
2020,9,12,32013,22,0.267
2020,9,12,32015,6,0.187
2020,9,12,32017,3,0.142
2020,9,12,32019,62,0.265
2020,9,12,32021,4,0.197
2020,9,12,32023,67,0.387
2020,9,12,32027,5,0.195
2020,9,12,32029,0,0
2020,9,12,32031,710,0.277
2020,9,12,32033,12,0.259
2020,9,12,32510,92,0.35
2020,9,12,36001,607,0.386
2020,9,12,36003,51,0.262
2020,9,12,36005,10984,1.84
2020,9,12,36007,337,0.404
2020,9,12,36009,161,0.475
2020,9,12,36011,100,0.278
2020,9,12,36013,299,0.548
2020,9,12,36017,92,0.417
2020,9,12,36019,110,0.303
2020,9,12,36021,68,0.218
2020,9,12,36023,91,0.398
2020,9,12,36025,57,0.298
2020,9,12,36027,483,0.335
2020,9,12,36029,2013,0.456
2020,9,12,36035,93,0.41
2020,9,12,36037,87,0.293
2020,9,12,36039,62,0.306
2020,9,12,36043,94,0.337
2020,9,12,36047,10698,0.893
2020,9,12,36051,96,0.312
2020,9,12,36053,74,0.226
2020,9,12,36055,1902,0.526
2020,9,12,36057,137,0.614
2020,9,12,36059,2591,0.366
2020,9,12,36061,6121,0.671
2020,9,12,36063,471,0.477
2020,9,12,36065,410,0.405
2020,9,12,36067,936,0.424
2020,9,12,36071,748,0.404
2020,9,12,36073,60,0.342
2020,9,12,36075,196,0.37
2020,9,12,36079,137,0.267
2020,9,12,36081,7291,0.64
2020,9,12,36083,302,0.372
2020,9,12,36085,1371,0.617
2020,9,12,36087,594,0.383
2020,9,12,36089,155,0.358
2020,9,12,36091,315,0.265
2020,9,12,36093,421,0.554
2020,9,12,36099,46,0.287
2020,9,12,36103,2687,0.345
2020,9,12,36105,128,0.349
2020,9,12,36109,99,0.201
2020,9,12,36111,284,0.324
2020,9,12,36113,117,0.374
2020,9,12,36115,98,0.352
2020,9,12,36117,148,0.338
2020,9,12,36119,2483,0.513
2020,9,12,36121,65,0.359
2020,9,12,39001,28,0.261
2020,9,12,39003,99,0.207
