FIPS,Hospitalizations,Cases,State,County,Years of Potential Life Lost Rate,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Smokers,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,% With Annual Mammogram,% Vaccinated,High School Graduation Rate,% Some College,% Children in Poverty,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,Child Mortality Rate,Infant Mortality Rate,% Frequent Mental Distress,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Drug Overdose Mortality Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Children Uninsured,% Disconnected Youth,Average Reading Performance,Average Math Performance,% Enrolled in Free or Reduced Lunch,Black/White Segregation Index,non-White/White Segregation Index,Homicide Rate,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Juvenile Arrest Rate,% Homeowners,% Severe Housing Cost Burden,Population,% less than 18 years of age,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,internet_consumer,internet_nonconsumer,internet_all,internet_hhs,internet_ratio,covid_cases,internet_percent,%  Adults with Obesity,Heart Disease Death Rate,Hypertension Death Rate,% Adults 65 and Older,COPD Mortality Rate,% Diagnosed Diabetes,% Nonwhite,% households wo car,Number of Hospitals,% disabled,% Without Health Insurance,% Limited English Proficiency,% workers commuting by public transit,% Veterans in Civilian Adult Population,opioid death rate,% Below Poverty,Median Household Income,% No College Degree,Unemployment Rate,% Not in Labor Force,% Jobs in Leisure and Hospitality,% Part-time,% Self-Employed,Hospitalization Rate,Case Rate,Presence of Water Violation (dummy Y/N),Other Primary Care Provider Ratio (:1)
12017,710,10872,Florida,Citrus,11763.37031,17.74063658,4.28813463,4.908399439,8.177826564,19.58715605,6.8,34.8,73.31487723,15.25054668,23.129251699999998,236.2,29.93385047,51.49437,30.42,45,43,79.64444444,46.53922215,24.5,4.154249906,38.29029808,7.6898254,296.2685977,126.38789799999999,8.1,14.68622657,82.62274482,32.8,75.55357523,505.75116299999996,69.78529391,7.5137528510000005,15.06718965,167.0,14.7,12.88570751,33.62328653,20.97839627,34.54962022,7.107898164,9.760340162,3.362158108,3.4049568139999997,68.31320658,37.02614402,23.03866599,4.316129376,23.21320865,20.90207795,19.90291262,81.44896594,12.25942526,147929,14.8963354,2.868943885,0.43263998299999995,1.681887933,0.038531999,5.948123762000001,87.71505249,0.8776964829999999,51.52133794,34.51881956,57.0,3.0,61.0,62.488,0.92,2822,92.0,29.8,400.6,247.5,36.709,68.02,8.8,7.289970437999999,0.058459224000000004,2,21.4,15.3,1.5311812880000002,0.3,15.883,22.98399908,15.2,49762.0,11.38511876,4.8,62.4920831,14.09853249,51.87573828,13.69468504,480.0,7349.5,0,967
12053,1009,13520,Florida,Hernando,8733.934606,18.53097813,4.43912529,4.55367462,8.641284061,19.21522308,7.0,31.5,82.27204853,16.24173524,18.62068966,278.7,20.68656716,56.82031,35.62728,43,40,86.53729533,55.09745533,19.3,3.990588344,34.91847415,6.325280215,257.5032574,110.54653290000002,8.3,15.01692047,81.5693627,40.0,77.25049717,420.0463103,49.7767367,6.874129122,14.35398439,211.7,13.0,14.31196376,21.59738547,16.95170349,36.51251604,6.795165892999999,6.794082995,3.3450691310000003,3.350502432,62.75067811,33.73061019,26.11807956,4.039891953,17.82306841,14.43337521,28.80239521,77.7811017,12.53502683,190865,18.31503943,5.156000314,0.48620752899999997,1.444476462,0.08697246800000001,14.18227543,77.23521861,1.345193812,51.8114898,19.37515193,66.0,3.0,69.0,72.234,0.91,3233,91.0,32.4,331.9,320.0,27.51,57.72,11.5,10.60066997,0.04295761,5,19.1,15.7,1.900980405,0.3,12.537,11.52647159,12.4,50705.0,12.21600688,4.2,53.87747773,13.71230779,47.32274142,10.35453582,528.6,7083.5,0,1307
12103,4858,77954,Florida,Pinellas,8090.577614,16.91898311,3.844783857,4.351148141,8.320930862,16.41154199,7.7,24.4,97.19314554,20.61914144,24.4966443,431.6,20.47211865,88.18951,71.36412,40,44,83.15153108,66.27475361,16.2,4.752661974,40.83046524,7.41780913,464.8602232,98.98693773,6.8,18.13376377,78.62848989,33.9,79.10910681,380.3616541,49.87515527,5.966447115,13.52035381,511.6,14.2,3.936568919,27.76394932,12.53585624,36.64093786,6.489415322999999,7.102477415,3.247167684,3.233166387,53.89514655,59.86968364,42.17394867,4.770547931,18.24005758,13.82813732,48.80434783,65.73506328,16.3959035,975280,16.16684439,10.45935526,0.38747846799999996,3.591789025,0.116684439,10.00656222,73.82843901,2.3469253969999997,52.03141662,0.28400226100000003,391.0,31.0,422.0,406.871,0.96,22441,96.0,26.5,275.0,172.3,25.398000000000003,42.48,7.6,18.29497586,0.080777445,18,15.3,15.2,2.738644168,1.7,10.763,15.07259454,11.4,56708.0,20.595066600000003,3.0,40.11272528,13.46918094,39.8304812,12.05657008,498.1,7993.0,0,803
12121,319,5309,Florida,Suwannee,9446.118184,24.34621483,4.9820680589999995,5.082050964,8.951486698,22.56795642,6.9,37.0,49.20699863,16.24102796,31.32530121,475.2,39.82408991,15.840689999999999,18.10323,35,31,92.91553134,42.35452018,28.2,4.690373934,38.58284497,9.278117221,513.5845947,95.92784044,9.1,16.38916095,77.18514894,45.5,75.89541612,482.99085650000006,75.34781088,9.096612296,15.80168335,506.7,16.2,9.167377514,8.322299981,31.23505354,40.05179728,8.15565032,0.0,3.135209787,2.940110588,78.0627246,43.59199693,39.79573153,4.555111974,19.08385185,18.1853726,36.04651163,71.87562156,13.49508291,44191,21.29166572,12.39618927,0.74675839,0.685659976,0.08599036,9.630920323,75.50632482,1.81004142,48.53476952,83.16767346,11.0,1.0,12.0,15.290999999999999,0.7,2768,70.0,39.2,382.8,434.2,21.726,74.34,12.0,17.15918405,0.057157805,1,19.5,18.1,2.40005304,0.0,12.247,11.31452106,17.1,49453.0,10.01766501,3.4,49.42406323,8.295533845,49.02233064,11.07402551,721.9,12013.8,0,1768
12031,2119,96470,Florida,Duval,9656.63824,19.44897699,4.303862795,4.272032459,9.837140064,19.79015836,6.6,26.4,92.07856868,18.69862844,29.302987199999997,738.3,29.34717079,86.04016999999999,82.08962,41,43,79.79020979,65.80773006,21.8,4.450636263,42.32541789,8.817251534,654.1029018999999,96.19297231,8.5,18.38961115,80.00840229,34.8,76.22737535,444.9255334,78.01024092,8.702826723,13.41865202,761.2,17.7,8.630873917999999,40.71959266,14.67795732,37.03476789,6.451003694,8.803684514,3.16568527,3.264914108,53.29346798,49.81322959,40.47363227,12.56545814,15.46522246,19.76182888,28.06524185,56.68605225,15.87953916,950181,22.59316909,29.46543869,0.45265059999999996,5.064298276000001,0.121871517,10.13659503,52.56451139,2.688401012,51.54249559,2.911498005,0.698,0.698,338.0,347.783,0.698,30914,69.8,31.6,320.0,341.2,14.470999999999998,50.26,12.3,39.71851132,0.08292527200000001,15,13.5,14.2,2.930976588,1.8,11.789000000000001,26.41601968,13.5,58339.0,19.94156033,3.3,34.07149204,10.70641375,37.42719405,8.288152311000001,223.0,10152.8,0,592
12067,49,1613,Florida,Lafayette,9426.160748999999,20.86994125,4.433298091,4.421887254,7.851239669,22.30195641,7.8,33.6,13.58511838,17.89722602,27.27272727,177.5,27.02702703,11.83292,0.0,45,29,88.23529412,34.44360333,26.1,6.755944842999999,23.04547777,15.38279494,199.112527,94.6925955,8.7,16.81034483,82.91845494,49.5,76.35961279,471.3699453,0.0,0.0,14.67801287,147.2,13.8,3.15878803,0.0,29.53240361,40.06715949,11.1747851,0.0,3.320205643,3.31804075,58.91089109,21.8152085,21.8152085,0.0,0.0,0.0,0.0,78.90214797,11.51515152,8732,20.2817224,13.06688044,0.813101237,0.297755383,0.11452130099999999,14.24644984,70.75125973,3.91415681,42.89967934,100.0,0.698,0.698,2.0,2.193,0.698,1233,69.8,33.9,363.3,394.1,17.276,69.41,13.5,20.90576395,0.07250342,0,17.2,19.4,3.579952267,0.3,7.406000000000001,57.26065048,18.0,45480.0,5.220613001,3.0,59.34785704,4.624277457,57.77206512,9.592906086000001,561.2,18472.3,0,2183
12045,100,1947,Florida,Gulf,9692.144027,20.91135125,4.231235241,4.330806415,6.205250597,20.20930676,7.2,34.9,54.03139381,19.20581662,11.11111111,216.6,34.92884864,43.316829999999996,18.55976,38,39,84.7133758,43.61677745,26.3,4.044310645,29.01870943,11.13861386,392.16916610000004,82.36718292,9.1,15.70093458,73.53046595,34.1,75.95951784,445.80882010000005,110.13215859999998,0.0,13.37527152,188.1,15.4,6.677879687000001,0.0,19.69984598,35.38493116,7.5543685620000005,0.0,3.2572189089999997,3.3986633939999997,58.8770865,48.11497859,35.03962376,0.0,18.41738949,13.72786382,26.36363636,75.33121851,14.04616295,16164,15.4664687,16.82751794,0.66196486,0.476367236,0.02474635,4.621380846,75.6928978,0.491030509,41.46869587,77.08504066,6.0,1.0,6.0,5.295,1.04,884,104.0,32.9,367.0,298.7,26.498,73.29,11.4,22.00560573,0.045325779000000004,1,18.6,12.7,0.22392237399999998,0.0,12.380999999999998,30.93293739,14.0,53228.0,11.37694496,4.8,56.77375871,9.887083448,53.48401105,10.15652174,618.7,12045.3,1,1347
12125,83,1808,Florida,Union,16884.74564,22.12547263,4.927607876000001,4.570997346,10.30195382,23.26413847,6.5,32.2,21.62214355,17.25294084,46.15384615,560.7,45.06933744,25.77818,20.08032,37,38,81.01265823,35.6094448,21.0,4.583384547,36.47140865,3.8667268160000003,273.35001980000004,109.1774858,8.1,16.06683805,78.26324413,35.7,68.51090061,923.6345779999999,0.0,0.0,14.54094411,2305.6,17.9,9.541744389,26.31636659,15.98179955,38.70558137,7.1307300510000005,0.0,3.509954467,3.7561289689999997,66.93965517,12.6093765,12.86890326,12.22137613,21.64986509,15.78469674,44.61538462,69.11613566,14.48183042,14940,19.42436412,21.94109772,0.528781794,0.742971888,0.040160642999999996,5.709504685,69.60508702,0.264072272,35.58902276,67.44769875,3.0,0.698,0.698,3.946,0.68,989,68.0,37.1,520.3,496.2,15.206,91.38,13.0,26.3140626,0.051697922,3,15.4,13.6,0.0,1.7,13.171,33.46720214,19.9,50893.0,6.231057229,3.0,63.44865632,3.382789318,62.22713722,11.0051757,555.6,12101.7,0,2134
12007,147,2977,Florida,Bradford,10390.22385,22.59226569,4.999906441,4.8570323460000004,11.16458133,22.94073778,7.4,33.2,65.25245442,18.585541199999998,33.33333333,392.0,45.57348452,29.58799,25.2416,34,33,80.53097345,37.72697583,26.0,5.3605717539999995,44.18430418,14.4241438,454.0810535,107.8876195,8.1,15.27857553,86.03749192,51.1,75.17065282,505.0779669,96.51178823,12.16545012,14.85268313,298.0,16.7,2.247021927,15.91265178,24.30968424,38.49281213,6.423151579,0.0,3.095834188,2.966345946,48.64528184,29.53739248,25.36558857,5.284713965,13.02896238,11.08434447,39.16666667,68.58667853,15.292726199999999,27732,19.60190394,19.6920525,0.49762007799999997,0.6021924129999999,0.054089139,4.269436031000001,73.22587624,0.539884981,44.76417135,75.52945302,6.0,1.0,7.0,8.98,0.67,1148,67.0,37.3,328.5,310.9,17.957,67.02,11.2,22.40260944,0.087082405,1,19.9,13.5,0.61158679,0.6,10.555,18.02971297,21.0,47509.0,6.3131948289999995,3.1,50.89448218,11.75457818,56.09852775,7.473650591,530.1,10734.9,0,1261
12129,164,3381,Florida,Wakulla,8328.071525,17.08657588,3.89245367,4.231172189,7.94130341,19.240292,8.2,29.9,83.87054848,19.77228269,50.0,523.0,27.88978495,31.13325,12.32248,36,38,87.53623188,50.16490765,16.2,3.5387065160000004,23.73626374,9.02864259,218.8634958,90.94273117,9.7,11.51515152,84.33471542,62.3,76.53918095,403.6323156,58.79758929999999,0.0,13.02380815,353.7,13.5,0.259934117,19.69442544,24.40336043,37.61628951,6.504517026,0.0,3.234908223,3.128058298,43.27552987,15.56794769,10.8117092,4.519140821000001,19.91875457,19.44292873,23.63636364,80.65594507,7.753534975,32461,21.39490466,12.80305598,0.739348757,0.739348757,0.092418595,3.7675980410000003,80.0591479,0.19126764300000001,46.62210037,61.67793086,9.0,1.0,10.0,11.075,0.82,1156,82.0,39.3,346.7,232.0,15.904000000000002,68.42,8.3,17.79966747,0.031422122000000004,0,16.2,12.4,0.108420672,0.0,11.661,15.4030991,12.0,58640.0,12.26063488,2.9,43.55162108,12.96045961,43.84381619,11.722821699999999,505.2,10415.6,0,3607
12009,2306,40323,Florida,Brevard,8820.098366,17.60625924,4.140907272,4.532745888,7.898211829,16.86641229,7.1,26.8,88.36974765,18.77773923,22.03389831,353.0,18.50880122,73.15475,58.47375,40,40,86.12311015,66.6387334,16.5,4.3705050839999995,35.62878508,7.451261282999999,496.31520880000005,102.3835046,7.3,15.40501393,81.2560885,32.6,77.73945045,407.3528582,47.868348100000006,6.079363325,13.89109272,297.3,13.6,12.31283639,38.80709813,14.04126729,33.48785066,6.046540304,5.7524557960000005,3.377537254,3.234068672,47.07218542,47.19643188,35.63050824,5.415917381,20.5972128,15.985528599999999,39.33980583,72.88499179,14.22546787,596849,18.24799908,9.961983684,0.46209342700000006,2.640366324,0.13370215900000001,10.71644587,74.07015845,1.390417726,51.09265493,5.074386797,0.698,0.698,239.0,227.22299999999998,0.698,9335,69.8,29.1,319.4,205.5,24.214000000000002,50.08,10.1,17.34389953,0.05310642,12,15.6,13.4,1.685540526,0.6,13.765999999999998,33.00667338,9.4,57582.0,18.66291037,3.2,42.17129155,12.76318275,45.20086417,10.80151931,386.4,6756.0,1,985
12105,5135,66558,Florida,Polk,8155.639559,20.69515695,4.316875266,4.773357162,8.416531666000001,19.13550896,6.9,28.8,78.91977179999999,16.58453762,26.63316583,476.0,30.04617578,48.94513,32.6267,43,43,78.02735781,51.69183607,24.0,4.150257662,40.24531686,7.866181683,340.5105572,75.23829196,8.3,16.94611315,82.45904254,37.9,78.49714844,391.9017082,63.9063936,7.702402008,14.76077406,400.3,14.2,12.81345278,20.5761217,18.38789427,34.67548841,6.731573403,10.07555908,3.202125304,3.216468608,52.22348259,39.93425226,33.22175028,4.820551166,13.74714832,10.94049061,51.6011236,68.52676641,14.02307396,708009,22.10240265,14.63187615,0.667364398,1.940229573,0.110168091,23.61961501,57.94883963,4.45184318,50.999351700000005,13.51049253,214.0,14.0,228.0,226.604,0.95,20354,95.0,36.6,308.0,230.9,20.442999999999998,48.67,11.2,22.205987699999998,0.057474714,6,15.4,15.4,3.672489838,0.5,9.308,9.745638827,14.0,51817.0,13.18973353,3.7,44.46224547,10.70104556,44.51113446,8.761150348,725.3,9400.7,1,1285
12097,1441,43380,Florida,Osceola,6628.43356,24.09819362,4.447508189,4.32597478,8.228259012999999,17.79141006,8.0,30.9,77.92768484,16.08717003,22.30483271,407.2,24.65225874,40.88818,27.718140000000002,34,37,86.63985702,60.63672716,20.2,4.050299556000001,35.15394399,4.45794764,425.6347722,59.39461272,8.1,23.22528797,80.85721609,59.6,79.79967325,327.82984589999995,44.36596337,5.0575031180000005,14.13035946,406.5,9.8,10.17795003,18.84139616,12.34454549,40.17106272,6.569195071,10.25772667,3.166842832,3.057959808,49.37791243,27.04095349,20.65131322,4.437007454,10.855222999999999,8.9328551,26.81372549,61.1145848,19.81184399,367990,24.41234816,9.560042393,0.814967798,2.898720074,0.257072203,55.28546971,30.77882551,9.800098436,50.68806218,7.821054395,115.0,9.0,124.0,96.25,1.2,12727,120.0,31.4,319.2,210.6,13.515,45.95,11.6,27.12842457,0.054535065,6,14.4,15.1,10.94314125,1.3,6.482,18.47876301,13.4,52270.0,15.03084133,3.3,33.25959129,21.35026604,44.16012491,7.683263842000001,391.6,11788.4,1,1449
