year,month,day_endofweek,countyfips,initclaims_rate_regular
2021,2,6,31001,0.25
2021,2,6,31003,0.141
2021,2,6,31007,0
2021,2,6,31009,0
2021,2,6,31011,0.169
2021,2,6,31013,0.295
2021,2,6,31019,0.22
2021,2,6,31021,0.287
2021,2,6,31023,0.305
2021,2,6,31025,0.302
2021,2,6,31029,0
2021,2,6,31033,0.204
2021,2,6,31035,0.182
2021,2,6,31037,0.143
2021,2,6,31039,0.17
2021,2,6,31041,0.109
2021,2,6,31043,0.204
2021,2,6,31045,0.0804
2021,2,6,31047,0.222
2021,2,6,31053,0.251
2021,2,6,31055,0.284
2021,2,6,31057,0
2021,2,6,31063,0.434
2021,2,6,31065,0.232
2021,2,6,31067,0.191
2021,2,6,31071,0
2021,2,6,31075,0
2021,2,6,31079,0.345
2021,2,6,31081,0.168
2021,2,6,31089,0.104
2021,2,6,31091,0
2021,2,6,31093,0.208
2021,2,6,31095,0.193
2021,2,6,31099,0.132
2021,2,6,31101,0.152
2021,2,6,31103,0
2021,2,6,31105,0.197
2021,2,6,31107,0.0867
2021,2,6,31109,0.22
2021,2,6,31111,0.158
2021,2,6,31113,0
2021,2,6,31117,0
2021,2,6,31119,0.161
2021,2,6,31121,0.174
2021,2,6,31131,0.475
2021,2,6,31133,0.338
2021,2,6,31135,0
2021,2,6,31137,0.161
2021,2,6,31139,0.0977
2021,2,6,31141,0.158
2021,2,6,31143,0.171
2021,2,6,31145,0.137
2021,2,6,31147,0.189
2021,2,6,31151,0.149
2021,2,6,31153,0.209
2021,2,6,31155,0.233
2021,2,6,31157,0.301
2021,2,6,31159,0.168
2021,2,6,31171,0
2021,2,6,31173,0.229
2021,2,6,31177,0.115
2021,2,6,31179,0.122
2021,2,6,31181,0
2021,2,6,31183,0
2021,2,6,31185,0.192
2021,2,6,32001,0.443
2021,2,6,32003,0.623
2021,2,6,32005,0.405
2021,2,6,32007,0.417
2021,2,6,32009,0.461
2021,2,6,32011,0.639
2021,2,6,32013,0.521
2021,2,6,32015,0.498
2021,2,6,32017,0.237
2021,2,6,32019,0.718
2021,2,6,32021,0.394
2021,2,6,32023,0.387
2021,2,6,32027,0.39
2021,2,6,32029,0.0491
2021,2,6,32031,0.638
2021,2,6,32033,0.28
2021,2,6,32510,0.635
2021,2,6,36001,0.49
2021,2,6,36003,0.715
2021,2,6,36005,0.865
2021,2,6,36007,0.646
2021,2,6,36009,0.756
2021,2,6,36011,0.587
2021,2,6,36013,0.673
2021,2,6,36017,0.634
2021,2,6,36019,0.496
2021,2,6,36021,0.417
2021,2,6,36023,0.665
2021,2,6,36025,0.507
2021,2,6,36027,0.471
2021,2,6,36029,0.626
2021,2,6,36035,0.64
2021,2,6,36037,0.612
2021,2,6,36039,0.612
2021,2,6,36043,0.802
2021,2,6,36047,0.598
2021,2,6,36051,0.683
2021,2,6,36053,0.607
2021,2,6,36055,0.523
2021,2,6,36057,0.78
2021,2,6,36059,0.495
2021,2,6,36061,0.399
2021,2,6,36063,0.764
2021,2,6,36065,0.582
2021,2,6,36067,0.617
2021,2,6,36071,0.515
2021,2,6,36073,0.638
2021,2,6,36075,0.757
2021,2,6,36079,0.412
2021,2,6,36081,0.545
2021,2,6,36083,0.518
2021,2,6,36085,0.57
2021,2,6,36087,0.405
2021,2,6,36089,0.741
2021,2,6,36091,0.483
2021,2,6,36093,0.618
2021,2,6,36099,0.443
2021,2,6,36103,0.514
2021,2,6,36105,0.578
2021,2,6,36109,0.371
2021,2,6,36111,0.55
2021,2,6,36113,0.693
2021,2,6,36115,0.525
2021,2,6,36117,0.57
2021,2,6,36119,0.506
2021,2,6,36121,0.783
2021,2,6,39001,2.32
2021,2,6,39003,2.06
2021,2,6,39005,1.67
2021,2,6,39007,1.83
2021,2,6,39009,1.61
2021,2,6,39011,1.55
2021,2,6,39013,2.24
2021,2,6,39015,1.92
2021,2,6,39017,1.85
2021,2,6,39019,1.4
2021,2,6,39021,1.62
2021,2,6,39023,2.29
2021,2,6,39025,1.66
2021,2,6,39027,2.39
2021,2,6,39029,2.21
2021,2,6,39031,2
2021,2,6,39033,1.84
2021,2,6,39035,3.3
2021,2,6,39037,1.74
2021,2,6,39039,1.72
2021,2,6,39041,1.81
2021,2,6,39043,2.58
2021,2,6,39045,2.13
2021,2,6,39047,1.82
2021,2,6,39049,3.03
2021,2,6,39051,1.48
2021,2,6,39053,2.02
2021,2,6,39055,1.46
2021,2,6,39057,2.29
2021,2,6,39059,1.75
2021,2,6,39061,2.27
2021,2,6,39063,2.28
2021,2,6,39065,2.3
2021,2,6,39067,1.47
2021,2,6,39069,1.6
2021,2,6,39071,2.01
2021,2,6,39073,1.46
2021,2,6,39075,0.65
2021,2,6,39077,1.88
2021,2,6,39079,2.05
2021,2,6,39081,2.47
2021,2,6,39083,1.39
2021,2,6,39085,2.38
2021,2,6,39087,2.59
2021,2,6,39089,1.77
2021,2,6,39091,1.43
2021,2,6,39093,1.92
2021,2,6,39095,2.71
2021,2,6,39097,1.69
2021,2,6,39099,2.59
2021,2,6,39101,1.89
2021,2,6,39103,1.57
2021,2,6,39105,1.83
2021,2,6,39107,1.28
2021,2,6,39109,1.79
2021,2,6,39111,2.38
2021,2,6,39113,3.11
2021,2,6,39115,1.44
2021,2,6,39117,1.4
2021,2,6,39119,2.08
2021,2,6,39121,1.66
2021,2,6,39123,1.79
2021,2,6,39125,1.59
2021,2,6,39127,1.82
2021,2,6,39129,1.73
2021,2,6,39131,1.98
2021,2,6,39133,1.96
2021,2,6,39135,1.57
2021,2,6,39137,1.24
2021,2,6,39139,2.17
2021,2,6,39141,1.74
2021,2,6,39143,1.94
2021,2,6,39145,2.1
2021,2,6,39147,1.69
2021,2,6,39149,1.98
2021,2,6,39151,2.25
2021,2,6,39153,2.67
2021,2,6,39155,2.55
2021,2,6,39157,1.65
2021,2,6,39159,1.56
2021,2,6,39161,1.85
2021,2,6,39163,1.71
2021,2,6,39165,1.75
2021,2,6,39167,2.04
2021,2,6,39169,1.44
2021,2,6,39171,1.63
2021,2,6,39173,1.77
2021,2,6,39175,1.26
2021,2,6,53001,0.446
2021,2,6,53003,0.106
2021,2,6,53005,0.415
2021,2,6,53007,0.51
2021,2,6,53009,0.381
2021,2,6,53011,0.322
2021,2,6,53013,0.325
2021,2,6,53015,0.588
2021,2,6,53017,0.473
2021,2,6,53019,0.44
2021,2,6,53021,0.522
2021,2,6,53023,0
2021,2,6,53025,0.385
2021,2,6,53027,0.634
2021,2,6,53029,0.327
2021,2,6,53031,0.348
2021,2,6,53033,0.286
2021,2,6,53035,0.313
2021,2,6,53037,0.427
2021,2,6,53039,0.368
2021,2,6,53041,0.466
2021,2,6,53043,0.378
2021,2,6,53045,0.49
2021,2,6,53047,0.55
2021,2,6,53049,0.535
2021,2,6,53051,0.512
2021,2,6,53053,0.47
2021,2,6,53055,0.242
2021,2,6,53057,0.452
2021,2,6,53059,0.27
2021,2,6,53061,0.354
2021,2,6,53063,0.4
2021,2,6,53065,0.388
2021,2,6,53067,0.365
2021,2,6,53069,0.945
2021,2,6,53071,0.231
2021,2,6,53073,0.443
2021,2,6,53075,0.167
2021,2,6,53077,0.505
2021,2,6,55001,0.589
2021,2,6,55003,0.783
2021,2,6,55005,0.471
2021,2,6,55007,0.448
2021,2,6,55009,0.495
2021,2,6,55011,0.371
2021,2,6,55013,0.252
2021,2,6,55015,0.573
2021,2,6,55017,0.545
2021,2,6,55019,0.491
2021,2,6,55021,0.605
2021,2,6,55023,0.604
2021,2,6,55025,0.33
2021,2,6,55027,0.406
2021,2,6,55029,0.576
2021,2,6,55031,0.304
2021,2,6,55033,0.481
2021,2,6,55035,0.443
2021,2,6,55037,0.27
2021,2,6,55039,0.472
2021,2,6,55041,0.823
2021,2,6,55043,0.409
2021,2,6,55045,0.518
2021,2,6,55047,0.55
2021,2,6,55049,0.634
2021,2,6,55051,0.708
2021,2,6,55053,0.438
2021,2,6,55055,0.386
2021,2,6,55057,0.565
2021,2,6,55059,0.435
2021,2,6,55061,0.371
2021,2,6,55063,0.375
2021,2,6,55065,0.426
2021,2,6,55067,0.654
2021,2,6,55069,0.829
2021,2,6,55071,0.556
2021,2,6,55073,0.575
2021,2,6,55075,0.647
2021,2,6,55077,0.609
2021,2,6,55078,0.614
2021,2,6,55079,0.664
2021,2,6,55081,0.445
2021,2,6,55083,0.515
2021,2,6,55085,0.661
2021,2,6,55087,0.483
2021,2,6,55089,0.279
2021,2,6,55091,0.265
2021,2,6,55093,0.268
2021,2,6,55095,0.347
2021,2,6,55097,0.49
2021,2,6,55099,0.37
2021,2,6,55101,0.642
2021,2,6,55103,0.412
2021,2,6,55105,0.584
2021,2,6,55107,0.64
2021,2,6,55109,0.23
2021,2,6,55111,0.472
2021,2,6,55113,0.553
2021,2,6,55115,0.737
2021,2,6,55117,0.468
2021,2,6,55119,0.501
2021,2,6,55121,0.42
2021,2,6,55123,0.36
2021,2,6,55125,0.542
2021,2,6,55127,0.342
2021,2,6,55129,0.407
2021,2,6,55131,0.403
2021,2,6,55133,0.383
2021,2,6,55135,0.513
2021,2,6,55137,0.49
2021,2,6,55139,0.451
2021,2,6,55141,0.487
2021,2,6,56001,0.218
2021,2,6,56003,0.452
2021,2,6,56005,0.465
2021,2,6,56007,0.226
2021,2,6,56009,0.38
2021,2,6,56011,0.135
2021,2,6,56013,0.343
2021,2,6,56015,0.196
2021,2,6,56017,0.368
2021,2,6,56019,0.263
2021,2,6,56021,0.346
2021,2,6,56023,0.225
2021,2,6,56025,0.531
2021,2,6,56027,0
2021,2,6,56029,0.246
2021,2,6,56031,0.365
2021,2,6,56033,0.364
2021,2,6,56035,0.484
2021,2,6,56037,0.517
2021,2,6,56039,0.27
2021,2,6,56041,0.299
2021,2,6,56043,0.304
2021,2,6,56045,0.262
2021,2,13,1001,0.39
2021,2,13,1003,0.38
2021,2,13,1005,0.867
2021,2,13,1007,0.426
2021,2,13,1009,0.241
2021,2,13,1011,0.602
2021,2,13,1013,0.583
2021,2,13,1015,0.69
2021,2,13,1017,0.521
2021,2,13,1019,0.276
2021,2,13,1021,0.459
2021,2,13,1023,0.514
2021,2,13,1025,0.794
2021,2,13,1027,0.328
2021,2,13,1029,0.448
2021,2,13,1031,0.402
2021,2,13,1033,0.605
2021,2,13,1035,0.64
2021,2,13,1037,0.33
2021,2,13,1039,0.46
2021,2,13,1041,0.54
2021,2,13,1043,0.323
2021,2,13,1045,0.55
2021,2,13,1047,1.01
2021,2,13,1049,0.348
2021,2,13,1051,0.407
2021,2,13,1053,0.65
2021,2,13,1055,0.578
2021,2,13,1057,0.334
2021,2,13,1059,0.388
2021,2,13,1061,0.57
2021,2,13,1063,0.971
2021,2,13,1065,0.801
2021,2,13,1067,0.461
2021,2,13,1069,0.467
2021,2,13,1071,1.34
2021,2,13,1073,0.58
2021,2,13,1075,0.479
2021,2,13,1077,0.385
2021,2,13,1079,0.377
2021,2,13,1081,0.351
2021,2,13,1083,0.303
2021,2,13,1085,1.03
2021,2,13,1087,0.713
2021,2,13,1089,0.401
2021,2,13,1091,0.728
2021,2,13,1093,0.333
2021,2,13,1095,0.422
2021,2,13,1097,0.649
2021,2,13,1099,1.01
2021,2,13,1101,0.692
2021,2,13,1103,0.384
2021,2,13,1105,1.03
2021,2,13,1107,0.278
2021,2,13,1109,0.596
2021,2,13,1111,0.405
2021,2,13,1113,0.536
2021,2,13,1115,0.39
2021,2,13,1117,0.231
2021,2,13,1119,0.577
2021,2,13,1121,0.562
2021,2,13,1123,0.386
2021,2,13,1125,0.356
2021,2,13,1127,0.544
2021,2,13,1129,0.779
2021,2,13,1131,1.17
2021,2,13,1133,0.408
2021,2,13,4001,0.0293
2021,2,13,4003,0.0573
2021,2,13,4005,0.0439
2021,2,13,4007,0.0323
2021,2,13,4009,0.0456
2021,2,13,4011,0.0442
2021,2,13,4012,0.0214
2021,2,13,4013,0.0448
2021,2,13,4015,0.0399
2021,2,13,4017,0.0415
2021,2,13,4019,0.0483
2021,2,13,4021,0.0565
2021,2,13,4023,0.0764
2021,2,13,4025,0.029
2021,2,13,4027,0.0791
2021,2,13,11001,0.303
2021,2,13,13001,0.455
2021,2,13,13003,0.413
2021,2,13,13005,0.35
2021,2,13,13007,0.801
2021,2,13,13009,0.437
2021,2,13,13011,0.28
2021,2,13,13013,0.538
2021,2,13,13015,0.682
2021,2,13,13017,0.697
2021,2,13,13019,0.596
2021,2,13,13021,0.679
2021,2,13,13023,0.511
2021,2,13,13025,0.475
2021,2,13,13027,0.507
2021,2,13,13029,0.402
2021,2,13,13031,0.573
2021,2,13,13033,0.751
2021,2,13,13035,0.441
2021,2,13,13037,0.891
2021,2,13,13039,0.448
2021,2,13,13043,0.468
2021,2,13,13045,0.578
2021,2,13,13047,0.193
2021,2,13,13049,0.511
2021,2,13,13051,0.553
2021,2,13,13053,0.303
2021,2,13,13055,0.345
2021,2,13,13057,0.284
2021,2,13,13059,0.513
2021,2,13,13061,1.43
2021,2,13,13063,0.913
2021,2,13,13065,0.418
2021,2,13,13067,0.424
2021,2,13,13069,0.494
2021,2,13,13071,0.418
2021,2,13,13073,0.299
2021,2,13,13075,0.609
2021,2,13,13077,0.394
2021,2,13,13079,0.368
2021,2,13,13081,0.993
2021,2,13,13083,0.206
2021,2,13,13085,0.358
2021,2,13,13087,0.504
2021,2,13,13089,0.536
2021,2,13,13091,0.455
2021,2,13,13093,0.561
2021,2,13,13095,0.844
2021,2,13,13097,0.576
2021,2,13,13099,0.449
2021,2,13,13101,0.237
2021,2,13,13103,0.372
2021,2,13,13105,0.493
2021,2,13,13107,0.708
2021,2,13,13109,0.435
2021,2,13,13111,0.273
2021,2,13,13113,0.386
2021,2,13,13115,0.567
2021,2,13,13117,0.22
2021,2,13,13119,0.654
2021,2,13,13121,0.577
2021,2,13,13123,0.369
2021,2,13,13125,0.396
2021,2,13,13127,0.591
2021,2,13,13129,0.79
2021,2,13,13131,0.325
2021,2,13,13133,0.593
2021,2,13,13135,0.464
2021,2,13,13137,0.379
2021,2,13,13139,0.389
2021,2,13,13141,0.772
2021,2,13,13143,0.471
2021,2,13,13145,0.445
2021,2,13,13147,0.459
2021,2,13,13149,0.557
2021,2,13,13151,0.617
2021,2,13,13153,0.474
2021,2,13,13155,0.643
2021,2,13,13157,0.471
2021,2,13,13159,0.446
2021,2,13,13161,0.4
2021,2,13,13163,0.931
2021,2,13,13165,0.681
2021,2,13,13167,0.512
2021,2,13,13169,0.267
2021,2,13,13171,0.566
2021,2,13,13173,0.491
2021,2,13,13175,0.671
2021,2,13,13177,0.69
2021,2,13,13179,0.534
2021,2,13,13181,0.446
2021,2,13,13183,0.263
2021,2,13,13185,0.672
2021,2,13,13187,0.304
2021,2,13,13189,0.842
2021,2,13,13191,0.482
2021,2,13,13193,0.939
2021,2,13,13195,0.487
2021,2,13,13197,0.465
2021,2,13,13199,0.839
2021,2,13,13201,0.284
2021,2,13,13205,0.522
2021,2,13,13207,0.349
2021,2,13,13209,0.715
2021,2,13,13211,0.485
2021,2,13,13213,1.03
2021,2,13,13215,0.88
2021,2,13,13217,0.561
2021,2,13,13219,0.232
2021,2,13,13221,0.327
2021,2,13,13223,0.363
2021,2,13,13225,0.76
2021,2,13,13227,0.361
2021,2,13,13229,0.397
2021,2,13,13231,0.342
2021,2,13,13233,0.75
2021,2,13,13235,0.622
2021,2,13,13237,0.702
2021,2,13,13239,0.441
2021,2,13,13241,0.366
2021,2,13,13243,0.877
2021,2,13,13245,0.692
2021,2,13,13247,0.637
2021,2,13,13249,0.321
2021,2,13,13251,1.06
2021,2,13,13253,0.63
2021,2,13,13255,0.649
2021,2,13,13257,0.646
2021,2,13,13259,0.494
2021,2,13,13261,0.709
2021,2,13,13263,0.518
2021,2,13,13265,0.267
2021,2,13,13267,0.395
2021,2,13,13269,0.713
2021,2,13,13271,0.503
2021,2,13,13273,0.768
2021,2,13,13275,0.603
2021,2,13,13277,0.547
2021,2,13,13279,0.599
2021,2,13,13281,0.382
2021,2,13,13283,0.62
2021,2,13,13285,0.589
2021,2,13,13287,0.738
2021,2,13,13289,0.691
2021,2,13,13291,0.419
2021,2,13,13293,0.772
2021,2,13,13295,0.565
2021,2,13,13297,0.544
2021,2,13,13299,0.602
2021,2,13,13301,0.795
2021,2,13,13303,0.657
2021,2,13,13305,0.599
2021,2,13,13307,0.325
2021,2,13,13309,0.657
2021,2,13,13311,0.426
2021,2,13,13313,0.963
2021,2,13,13315,0.523
2021,2,13,13317,0.461
2021,2,13,13319,0.433
2021,2,13,13321,0.484
2021,2,13,16001,0.467
2021,2,13,16003,0.465
2021,2,13,16005,0.388
2021,2,13,16007,0.168
2021,2,13,16009,0.365
2021,2,13,16011,0.269
2021,2,13,16013,0.43
2021,2,13,16015,0.284
2021,2,13,16017,0.409
2021,2,13,16019,0.482
2021,2,13,16021,0.428
2021,2,13,16023,4.87
2021,2,13,16027,0.269
2021,2,13,16029,0.435
2021,2,13,16031,0.458
2021,2,13,16035,0.688
2021,2,13,16037,0.583
2021,2,13,16039,0.156
2021,2,13,16041,0.213
2021,2,13,16043,0.254
2021,2,13,16045,0.313
2021,2,13,16047,0.122
2021,2,13,16049,0.411
2021,2,13,16051,0.143
2021,2,13,16053,0.328
2021,2,13,16055,0.449
2021,2,13,16057,0.307
2021,2,13,16059,0.449
2021,2,13,16061,0.485
2021,2,13,16063,0.222
2021,2,13,16065,0.314
2021,2,13,16067,0.385
2021,2,13,16069,0.38
2021,2,13,16073,0.166
2021,2,13,16075,0.171
2021,2,13,16077,0.269
2021,2,13,16079,0.603
2021,2,13,16081,0.181
2021,2,13,16083,0.401
2021,2,13,16085,0.576
2021,2,13,16087,0.499
2021,2,13,18001,0.209
2021,2,13,18003,0.447
2021,2,13,18005,0.26
2021,2,13,18007,0.306
2021,2,13,18009,0.519
2021,2,13,18011,0.195
2021,2,13,18013,0.258
2021,2,13,18015,0.487
2021,2,13,18017,1.12
2021,2,13,18019,0.271
2021,2,13,18021,0.404
2021,2,13,18023,0.435
2021,2,13,18025,0.492
2021,2,13,18027,0.191
2021,2,13,18029,0.204
2021,2,13,18031,0.359
2021,2,13,18033,0.281
2021,2,13,18035,0.534
2021,2,13,18037,0.35
2021,2,13,18039,0.319
2021,2,13,18041,0.546
2021,2,13,18043,0.203
2021,2,13,18045,0.223
2021,2,13,18047,0.323
2021,2,13,18049,0.393
2021,2,13,18051,0.266
2021,2,13,18053,0.751
2021,2,13,18055,0.393
2021,2,13,18057,0.184
2021,2,13,18059,0.242
2021,2,13,18061,0.338
2021,2,13,18063,0.231
2021,2,13,18065,0.438
2021,2,13,18067,2.9
2021,2,13,18069,0.889
2021,2,13,18071,0.557
2021,2,13,18073,0.56
2021,2,13,18075,0.431
2021,2,13,18077,0.272
2021,2,13,18079,0.485
2021,2,13,18081,0.27
2021,2,13,18083,0.274
2021,2,13,18085,0.283
2021,2,13,18087,0.174
2021,2,13,18089,0.826
2021,2,13,18091,0.618
2021,2,13,18093,0.334
2021,2,13,18095,0.594
2021,2,13,18097,0.722
2021,2,13,18099,0.31
2021,2,13,18101,0.26
2021,2,13,18103,1.64
2021,2,13,18105,0.367
2021,2,13,18107,0.26
2021,2,13,18109,0.402
2021,2,13,18111,0.384
2021,2,13,18113,0.408
2021,2,13,18117,0.451
2021,2,13,18119,0.446
2021,2,13,18121,0.351
2021,2,13,18123,0.57
2021,2,13,18125,0.536
2021,2,13,18127,0.343
2021,2,13,18129,0.27
2021,2,13,18131,0.274
2021,2,13,18133,0.403
2021,2,13,18135,0.423
2021,2,13,18137,0.328
2021,2,13,18139,0.244
2021,2,13,18141,0.482
2021,2,13,18143,0.613
2021,2,13,18145,0.391
2021,2,13,18147,0.323
2021,2,13,18149,0.442
2021,2,13,18151,0.284
2021,2,13,18153,0.379
2021,2,13,18157,0.588
2021,2,13,18159,1.26
2021,2,13,18163,0.406
2021,2,13,18165,0.44
2021,2,13,18167,0.534
2021,2,13,18169,0.49
2021,2,13,18171,0.308
2021,2,13,18173,0.244
2021,2,13,18175,0.385
2021,2,13,18177,0.421
2021,2,13,18179,0.296
2021,2,13,18181,0.471
2021,2,13,18183,0.263
2021,2,13,19001,0.584
2021,2,13,19003,0.362
2021,2,13,19005,0.401
2021,2,13,19007,0.199
2021,2,13,19009,0.284
2021,2,13,19011,0.32
2021,2,13,19013,0.312
2021,2,13,19015,0.29
2021,2,13,19017,0.305
2021,2,13,19019,0.427
2021,2,13,19021,0.201
2021,2,13,19023,0.237
2021,2,13,19025,0.162
2021,2,13,19027,0.135
2021,2,13,19029,0.343
2021,2,13,19031,0.245
2021,2,13,19033,0.196
2021,2,13,19035,0.256
2021,2,13,19037,0.257
2021,2,13,19039,0.486
2021,2,13,19041,0.232
2021,2,13,19043,0.408
2021,2,13,19045,0.341
2021,2,13,19047,0.194
2021,2,13,19049,0.189
2021,2,13,19051,0.258
2021,2,13,19053,0.247
2021,2,13,19055,0.373
2021,2,13,19057,0.531
2021,2,13,19059,0.313
2021,2,13,19061,0.323
2021,2,13,19063,0.431
2021,2,13,19065,0.363
2021,2,13,19067,0.434
2021,2,13,19069,0.259
2021,2,13,19071,0.134
2021,2,13,19073,0.109
2021,2,13,19075,0.377
2021,2,13,19077,0.368
2021,2,13,19079,0.314
2021,2,13,19081,0.217
2021,2,13,19083,0.329
2021,2,13,19085,0.147
2021,2,13,19087,0.373
2021,2,13,19089,0.342
2021,2,13,19091,0.116
2021,2,13,19093,0.215
2021,2,13,19095,0.299
2021,2,13,19097,0.34
2021,2,13,19099,0.523
2021,2,13,19101,0.263
2021,2,13,19103,0.326
2021,2,13,19105,0.46
2021,2,13,19107,0.32
2021,2,13,19109,0.152
2021,2,13,19111,0.422
2021,2,13,19113,0.393
2021,2,13,19115,0.277
2021,2,13,19117,0.298
2021,2,13,19119,0.0698
2021,2,13,19121,0.47
2021,2,13,19123,0.391
2021,2,13,19125,0.344
2021,2,13,19127,0.445
2021,2,13,19129,0.2
2021,2,13,19131,0.115
2021,2,13,19133,0.177
2021,2,13,19135,0.294
2021,2,13,19137,0.335
2021,2,13,19139,0.573
2021,2,13,19141,0.131
2021,2,13,19143,0.168
2021,2,13,19145,0.278
2021,2,13,19147,0.206
2021,2,13,19149,0.126
2021,2,13,19151,0.174
2021,2,13,19153,0.372
2021,2,13,19155,0.197
2021,2,13,19157,0.56
2021,2,13,19159,0.319
2021,2,13,19161,0.131
2021,2,13,19163,0.348
2021,2,13,19165,0.162
2021,2,13,19167,0.075
2021,2,13,19169,0.182
2021,2,13,19171,0.291
2021,2,13,19173,0.0308
2021,2,13,19175,0.596
2021,2,13,19177,0.458
2021,2,13,19179,0.315
2021,2,13,19181,0.354
2021,2,13,19183,0.303
2021,2,13,19185,0.246
2021,2,13,19187,0.217
2021,2,13,19189,0.366
2021,2,13,19191,0.272
2021,2,13,19193,0.336
2021,2,13,19195,0.258
2021,2,13,19197,0.298
2021,2,13,21001,1.12
2021,2,13,21003,0.539
2021,2,13,21005,0.494
2021,2,13,21007,0.789
2021,2,13,21009,0.536
2021,2,13,21011,0.632
2021,2,13,21013,0.398
2021,2,13,21015,0.341
2021,2,13,21017,0.443
2021,2,13,21019,0.432
2021,2,13,21021,0.452
2021,2,13,21023,0.419
2021,2,13,21025,0.657
2021,2,13,21027,0.476
2021,2,13,21029,0.387
2021,2,13,21031,0.613
2021,2,13,21033,0.526
2021,2,13,21035,0.339
2021,2,13,21037,0.235
2021,2,13,21039,0.458
2021,2,13,21041,0.316
2021,2,13,21043,0.486
2021,2,13,21045,0.295
2021,2,13,21047,0.376
2021,2,13,21049,0.411
2021,2,13,21051,0.526
2021,2,13,21053,0.444
2021,2,13,21055,0.397
2021,2,13,21057,0.429
2021,2,13,21059,0.394
2021,2,13,21061,0.625
2021,2,13,21063,0.669
2021,2,13,21065,0.43
2021,2,13,21067,0.365
2021,2,13,21069,0.425
2021,2,13,21071,0.415
2021,2,13,21073,0.454
2021,2,13,21075,0.427
2021,2,13,21077,0.327
2021,2,13,21079,0.351
2021,2,13,21081,0.283
2021,2,13,21083,0.377
2021,2,13,21085,0.602
2021,2,13,21087,0.447
2021,2,13,21089,0.296
2021,2,13,21091,0.281
2021,2,13,21093,0.39
2021,2,13,21095,0.389
2021,2,13,21097,0.271
2021,2,13,21099,0.472
2021,2,13,21101,0.331
2021,2,13,21103,0.436
2021,2,13,21105,0.467
2021,2,13,21107,0.336
2021,2,13,21109,0.62
2021,2,13,21111,1.1
2021,2,13,21113,0.368
2021,2,13,21115,0.512
2021,2,13,21117,0.274
2021,2,13,21119,0.352
2021,2,13,21121,0.9
2021,2,13,21123,0.471
2021,2,13,21125,0.371
2021,2,13,21127,0.347
2021,2,13,21129,0.615
2021,2,13,21131,0.46
2021,2,13,21133,0.401
2021,2,13,21135,0.493
2021,2,13,21137,0.561
2021,2,13,21139,0.652
2021,2,13,21141,0.381
2021,2,13,21143,0.508
2021,2,13,21145,0.453
2021,2,13,21147,0.54
2021,2,13,21149,0.363
2021,2,13,21151,0.333
2021,2,13,21153,0.871
2021,2,13,21155,0.558
2021,2,13,21157,0.487
2021,2,13,21159,0.361
2021,2,13,21161,0.417
2021,2,13,21163,0.375
2021,2,13,21165,0.64
2021,2,13,21167,0.967
2021,2,13,21169,0.654
2021,2,13,21171,0.825
2021,2,13,21173,0.454
2021,2,13,21175,0.654
2021,2,13,21177,0.391
2021,2,13,21179,0.558
2021,2,13,21181,0.341
2021,2,13,21183,0.457
2021,2,13,21185,0.398
2021,2,13,21187,0.323
2021,2,13,21189,0.516
2021,2,13,21191,0.268
2021,2,13,21193,0.415
2021,2,13,21195,0.37
2021,2,13,21197,0.411
2021,2,13,21199,0.43
2021,2,13,21201,0.387
2021,2,13,21203,0.523
2021,2,13,21205,0.401
2021,2,13,21207,0.484
2021,2,13,21209,0.343
2021,2,13,21211,0.385
2021,2,13,21213,0.319
2021,2,13,21215,0.402
2021,2,13,21217,0.436
2021,2,13,21219,0.219
2021,2,13,21221,0.478
2021,2,13,21223,0.369
2021,2,13,21225,0.374
2021,2,13,21227,0.545
2021,2,13,21229,0.529
2021,2,13,21231,0.513
2021,2,13,21233,0.367
2021,2,13,21235,0.384
2021,2,13,21237,0.595
2021,2,13,21239,0.323
2021,2,13,29001,0.213
2021,2,13,29003,0.348
2021,2,13,29005,0
2021,2,13,29007,0.271
2021,2,13,29009,0.212
2021,2,13,29011,0.327
2021,2,13,29013,0.708
2021,2,13,29015,0.542
2021,2,13,29017,0.748
2021,2,13,29019,0.173
2021,2,13,29021,0.302
2021,2,13,29023,0.428
2021,2,13,29025,0.664
2021,2,13,29027,0.398
2021,2,13,29029,0.334
2021,2,13,29031,0.279
2021,2,13,29033,0.374
2021,2,13,29035,0.393
2021,2,13,29037,0.392
2021,2,13,29039,0.347
2021,2,13,29041,0.322
2021,2,13,29043,0.318
2021,2,13,29045,0.0312
2021,2,13,29047,0.72
2021,2,13,29049,0.633
2021,2,13,29051,0.274
2021,2,13,29053,0.374
2021,2,13,29055,0.638
2021,2,13,29057,0.169
2021,2,13,29059,0.268
2021,2,13,29061,0.585
2021,2,13,29063,0.31
2021,2,13,29065,0.415
2021,2,13,29067,0.47
2021,2,13,29069,0.328
2021,2,13,29071,0.522
2021,2,13,29073,0.401
2021,2,13,29075,0.085
2021,2,13,29077,0.266
2021,2,13,29079,0.41
2021,2,13,29081,0.392
2021,2,13,29083,0.493
2021,2,13,29085,0.234
2021,2,13,29087,0.27
2021,2,13,29089,0.367
2021,2,13,29091,0.29
2021,2,13,29093,0.396
2021,2,13,29095,0.597
2021,2,13,29097,0.284
2021,2,13,29099,0.442
2021,2,13,29101,0.628
2021,2,13,29103,0.226
2021,2,13,29105,0.236
2021,2,13,29107,0.712
2021,2,13,29109,0.294
